first_name,fname,FName,given_name,frst_name,name_first,FirstName,First_Nm,given_nm,fn,last_name,lname,LastName,surname,family_name,lastnme,lst_name,sn,family_nm,customer_id,cust_id,client_id,user_id,account_id,id_customer,custid,ClientID,usr_id,acnt_id,customer_no,cust_no,email,email_address,e_mail,mail_addr,emial,contact_email,email_id,mail,primary_email,phone_number,mobile,tel,phone_no,contact_phone,phn,mobile_number,cell,telephone,created_date,registration_date,signup_date,create_dt,reg_date,date_created,created_on,join_date,address,street_address,addr,location,home_address,street_addr,addrs,status,account_status,user_status,stat,acc_status,amount,total_amount,amt,payment_amount,bill_amt,value,price,notes,description,comment,temp_col,extra_field
David,David,David,David,David,David,David,David,David,David,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,37532,37532,37532,37532,37532,37532,37532,37532,37532,37532,37532,37532,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,david.lee@example.com,555-4687,555-4687,555-4687,555-4687,555-4687,555-4687,555-4687,555-4687,555-4687,2023-07-10,2023-07-10,2023-07-10,2023-07-10,2023-07-10,2023-07-10,2023-07-10,2023-07-10,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,2471.45146545116,2471.45146545116,2471.45146545116,2471.45146545116,2471.45146545116,2471.45146545116,2471.45146545116,Note A,Desc 2,Comment X,48,X
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,44349,44349,44349,44349,44349,44349,44349,44349,44349,44349,44349,44349,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,555-5018,555-5018,555-5018,555-5018,555-5018,555-5018,555-5018,555-5018,555-5018,2023-07-11,2023-07-11,2023-07-11,2023-07-11,2023-07-11,2023-07-11,2023-07-11,2023-07-11,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,suspended,suspended,suspended,suspended,suspended,416.8171828666092,416.8171828666092,416.8171828666092,416.8171828666092,416.8171828666092,416.8171828666092,416.8171828666092,Note A,Desc 1,Comment X,71,X
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,55445,55445,55445,55445,55445,55445,55445,55445,55445,55445,55445,55445,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,555-2970,555-2970,555-2970,555-2970,555-2970,555-2970,555-2970,555-2970,555-2970,2023-07-12,2023-07-12,2023-07-12,2023-07-12,2023-07-12,2023-07-12,2023-07-12,2023-07-12,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,active,active,active,active,active,2022.2741920079209,2022.2741920079209,2022.2741920079209,2022.2741920079209,2022.2741920079209,2022.2741920079209,2022.2741920079209,Note A,Desc 2,Comment Y,21,X
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,15713,15713,15713,15713,15713,15713,15713,15713,15713,15713,15713,15713,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,555-9389,555-9389,555-9389,555-9389,555-9389,555-9389,555-9389,555-9389,555-9389,2023-07-13,2023-07-13,2023-07-13,2023-07-13,2023-07-13,2023-07-13,2023-07-13,2023-07-13,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,pending,pending,pending,pending,pending,1110.6000133623932,1110.6000133623932,1110.6000133623932,1110.6000133623932,1110.6000133623932,1110.6000133623932,1110.6000133623932,Note B,Desc 1,Comment X,42,X
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,66178,66178,66178,66178,66178,66178,66178,66178,66178,66178,66178,66178,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,charlie.brown@example.com,555-6765,555-6765,555-6765,555-6765,555-6765,555-6765,555-6765,555-6765,555-6765,2023-07-14,2023-07-14,2023-07-14,2023-07-14,2023-07-14,2023-07-14,2023-07-14,2023-07-14,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,inactive,inactive,inactive,inactive,inactive,2097.814945451587,2097.814945451587,2097.814945451587,2097.814945451587,2097.814945451587,2097.814945451587,2097.814945451587,Note A,Desc 1,Comment Y,26,Y
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,59407,59407,59407,59407,59407,59407,59407,59407,59407,59407,59407,59407,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,frank.johnson@example.com,555-2202,555-2202,555-2202,555-2202,555-2202,555-2202,555-2202,555-2202,555-2202,2023-07-15,2023-07-15,2023-07-15,2023-07-15,2023-07-15,2023-07-15,2023-07-15,2023-07-15,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,1025.8556189077908,1025.8556189077908,1025.8556189077908,1025.8556189077908,1025.8556189077908,1025.8556189077908,1025.8556189077908,Note B,Desc 1,Comment Y,14,X
David,David,David,David,David,David,David,David,David,David,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,80340,80340,80340,80340,80340,80340,80340,80340,80340,80340,80340,80340,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,555-9135,555-9135,555-9135,555-9135,555-9135,555-9135,555-9135,555-9135,555-9135,2023-07-16,2023-07-16,2023-07-16,2023-07-16,2023-07-16,2023-07-16,2023-07-16,2023-07-16,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,pending,pending,pending,pending,pending,4203.857507321898,4203.857507321898,4203.857507321898,4203.857507321898,4203.857507321898,4203.857507321898,4203.857507321898,Note A,Desc 2,Comment Y,57,X
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,60990,60990,60990,60990,60990,60990,60990,60990,60990,60990,60990,60990,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,555-6567,555-6567,555-6567,555-6567,555-6567,555-6567,555-6567,555-6567,555-6567,2023-07-17,2023-07-17,2023-07-17,2023-07-17,2023-07-17,2023-07-17,2023-07-17,2023-07-17,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,active,active,active,active,active,879.2247495254857,879.2247495254857,879.2247495254857,879.2247495254857,879.2247495254857,879.2247495254857,879.2247495254857,Note B,Desc 1,Comment X,37,Y
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,85672,85672,85672,85672,85672,85672,85672,85672,85672,85672,85672,85672,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,555-8667,555-8667,555-8667,555-8667,555-8667,555-8667,555-8667,555-8667,555-8667,2023-07-18,2023-07-18,2023-07-18,2023-07-18,2023-07-18,2023-07-18,2023-07-18,2023-07-18,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,inactive,inactive,inactive,inactive,inactive,4804.294951920015,4804.294951920015,4804.294951920015,4804.294951920015,4804.294951920015,4804.294951920015,4804.294951920015,Note B,Desc 1,Comment Y,58,X
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,75545,75545,75545,75545,75545,75545,75545,75545,75545,75545,75545,75545,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,555-6742,555-6742,555-6742,555-6742,555-6742,555-6742,555-6742,555-6742,555-6742,2023-07-19,2023-07-19,2023-07-19,2023-07-19,2023-07-19,2023-07-19,2023-07-19,2023-07-19,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,inactive,inactive,inactive,inactive,inactive,2085.3777570732345,2085.3777570732345,2085.3777570732345,2085.3777570732345,2085.3777570732345,2085.3777570732345,2085.3777570732345,Note B,Desc 1,Comment Y,21,X
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,94791,94791,94791,94791,94791,94791,94791,94791,94791,94791,94791,94791,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,555-6788,555-6788,555-6788,555-6788,555-6788,555-6788,555-6788,555-6788,555-6788,2023-07-20,2023-07-20,2023-07-20,2023-07-20,2023-07-20,2023-07-20,2023-07-20,2023-07-20,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,pending,pending,pending,pending,pending,4232.764007175056,4232.764007175056,4232.764007175056,4232.764007175056,4232.764007175056,4232.764007175056,4232.764007175056,Note B,Desc 2,Comment Y,82,Y
Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,68141,68141,68141,68141,68141,68141,68141,68141,68141,68141,68141,68141,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,555-6408,555-6408,555-6408,555-6408,555-6408,555-6408,555-6408,555-6408,555-6408,2023-07-21,2023-07-21,2023-07-21,2023-07-21,2023-07-21,2023-07-21,2023-07-21,2023-07-21,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,inactive,inactive,inactive,inactive,inactive,3147.536442847666,3147.536442847666,3147.536442847666,3147.536442847666,3147.536442847666,3147.536442847666,3147.536442847666,Note B,Desc 2,Comment Y,69,X
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,33793,33793,33793,33793,33793,33793,33793,33793,33793,33793,33793,33793,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,eva.johnson@example.com,555-9669,555-9669,555-9669,555-9669,555-9669,555-9669,555-9669,555-9669,555-9669,2023-07-22,2023-07-22,2023-07-22,2023-07-22,2023-07-22,2023-07-22,2023-07-22,2023-07-22,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,active,active,active,active,active,3679.3979903421055,3679.3979903421055,3679.3979903421055,3679.3979903421055,3679.3979903421055,3679.3979903421055,3679.3979903421055,Note B,Desc 1,Comment Y,3,X
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,66570,66570,66570,66570,66570,66570,66570,66570,66570,66570,66570,66570,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,555-1922,555-1922,555-1922,555-1922,555-1922,555-1922,555-1922,555-1922,555-1922,2023-07-23,2023-07-23,2023-07-23,2023-07-23,2023-07-23,2023-07-23,2023-07-23,2023-07-23,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,inactive,inactive,inactive,inactive,inactive,3840.9422014532333,3840.9422014532333,3840.9422014532333,3840.9422014532333,3840.9422014532333,3840.9422014532333,3840.9422014532333,Note A,Desc 2,Comment X,87,X
David,David,David,David,David,David,David,David,David,David,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,47892,47892,47892,47892,47892,47892,47892,47892,47892,47892,47892,47892,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,555-1419,555-1419,555-1419,555-1419,555-1419,555-1419,555-1419,555-1419,555-1419,2023-07-24,2023-07-24,2023-07-24,2023-07-24,2023-07-24,2023-07-24,2023-07-24,2023-07-24,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,active,active,active,active,active,2529.1759606461587,2529.1759606461587,2529.1759606461587,2529.1759606461587,2529.1759606461587,2529.1759606461587,2529.1759606461587,Note B,Desc 2,Comment Y,90,X
David,David,David,David,David,David,David,David,David,David,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,11015,11015,11015,11015,11015,11015,11015,11015,11015,11015,11015,11015,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,david.davis@example.com,555-3204,555-3204,555-3204,555-3204,555-3204,555-3204,555-3204,555-3204,555-3204,2023-07-25,2023-07-25,2023-07-25,2023-07-25,2023-07-25,2023-07-25,2023-07-25,2023-07-25,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,2721.069611582809,2721.069611582809,2721.069611582809,2721.069611582809,2721.069611582809,2721.069611582809,2721.069611582809,Note A,Desc 1,Comment Y,37,X
David,David,David,David,David,David,David,David,David,David,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,Wilson,71813,71813,71813,71813,71813,71813,71813,71813,71813,71813,71813,71813,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,david.wilson@example.com,555-2120,555-2120,555-2120,555-2120,555-2120,555-2120,555-2120,555-2120,555-2120,2023-07-26,2023-07-26,2023-07-26,2023-07-26,2023-07-26,2023-07-26,2023-07-26,2023-07-26,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,inactive,inactive,inactive,inactive,inactive,2574.8393803655376,2574.8393803655376,2574.8393803655376,2574.8393803655376,2574.8393803655376,2574.8393803655376,2574.8393803655376,Note B,Desc 1,Comment X,88,Y
David,David,David,David,David,David,David,David,David,David,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,555-1950,555-1950,555-1950,555-1950,555-1950,555-1950,555-1950,555-1950,555-1950,2023-07-27,2023-07-27,2023-07-27,2023-07-27,2023-07-27,2023-07-27,2023-07-27,2023-07-27,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,pending,pending,pending,pending,pending,2944.4113066694954,2944.4113066694954,2944.4113066694954,2944.4113066694954,2944.4113066694954,2944.4113066694954,2944.4113066694954,Note B,Desc 2,Comment Y,49,Y
David,David,David,David,David,David,David,David,David,David,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,18415,18415,18415,18415,18415,18415,18415,18415,18415,18415,18415,18415,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,555-3336,555-3336,555-3336,555-3336,555-3336,555-3336,555-3336,555-3336,555-3336,2023-07-28,2023-07-28,2023-07-28,2023-07-28,2023-07-28,2023-07-28,2023-07-28,2023-07-28,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,suspended,suspended,suspended,suspended,suspended,156.6782843249714,156.6782843249714,156.6782843249714,156.6782843249714,156.6782843249714,156.6782843249714,156.6782843249714,Note A,Desc 1,Comment X,19,Y
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,72292,72292,72292,72292,72292,72292,72292,72292,72292,72292,72292,72292,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,frank.davis@example.com,555-6373,555-6373,555-6373,555-6373,555-6373,555-6373,555-6373,555-6373,555-6373,2023-07-29,2023-07-29,2023-07-29,2023-07-29,2023-07-29,2023-07-29,2023-07-29,2023-07-29,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,inactive,inactive,inactive,inactive,inactive,1983.6206975465861,1983.6206975465861,1983.6206975465861,1983.6206975465861,1983.6206975465861,1983.6206975465861,1983.6206975465861,Note B,Desc 2,Comment Y,89,Y
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,33833,33833,33833,33833,33833,33833,33833,33833,33833,33833,33833,33833,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,555-3243,555-3243,555-3243,555-3243,555-3243,555-3243,555-3243,555-3243,555-3243,2023-07-30,2023-07-30,2023-07-30,2023-07-30,2023-07-30,2023-07-30,2023-07-30,2023-07-30,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,active,active,active,active,active,3034.881680670246,3034.881680670246,3034.881680670246,3034.881680670246,3034.881680670246,3034.881680670246,3034.881680670246,Note A,Desc 2,Comment X,85,Y
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,14158,14158,14158,14158,14158,14158,14158,14158,14158,14158,14158,14158,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,charlie.johnson@example.com,555-3645,555-3645,555-3645,555-3645,555-3645,555-3645,555-3645,555-3645,555-3645,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-07-31,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,active,active,active,active,active,2992.6405906267632,2992.6405906267632,2992.6405906267632,2992.6405906267632,2992.6405906267632,2992.6405906267632,2992.6405906267632,Note A,Desc 2,Comment X,12,Y
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,72680,72680,72680,72680,72680,72680,72680,72680,72680,72680,72680,72680,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,555-5612,555-5612,555-5612,555-5612,555-5612,555-5612,555-5612,555-5612,555-5612,2023-08-01,2023-08-01,2023-08-01,2023-08-01,2023-08-01,2023-08-01,2023-08-01,2023-08-01,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,inactive,inactive,inactive,inactive,inactive,3966.8509120821013,3966.8509120821013,3966.8509120821013,3966.8509120821013,3966.8509120821013,3966.8509120821013,3966.8509120821013,Note A,Desc 2,Comment Y,61,X
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,30309,30309,30309,30309,30309,30309,30309,30309,30309,30309,30309,30309,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,555-2865,555-2865,555-2865,555-2865,555-2865,555-2865,555-2865,555-2865,555-2865,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,pending,pending,pending,pending,pending,3278.4966007722214,3278.4966007722214,3278.4966007722214,3278.4966007722214,3278.4966007722214,3278.4966007722214,3278.4966007722214,Note A,Desc 2,Comment Y,41,Y
